assessment_id,assessment_type,score,enroll_id,course_id,course_name,difficulty_level,stu_id,student_name,dept_name
2516,Final,64,839,2,Course 2,Medium,81,Allen Moore,Information Technology
2515,Midterm,63,839,2,Course 2,Medium,81,Allen Moore,Information Technology
2508,Project,66,836,2,Course 2,Medium,80,Mike Smith,Information Technology
2507,Final,88,836,2,Course 2,Medium,80,Mike Smith,Information Technology
2506,Midterm,87,836,2,Course 2,Medium,80,Mike Smith,Information Technology
2469,Project,57,823,2,Course 2,Medium,79,Dawn Arnold,Information Technology
2468,Final,64,823,2,Course 2,Medium,79,Dawn Arnold,Information Technology
2467,Midterm,82,823,2,Course 2,Medium,79,Dawn Arnold,Information Technology
2457,Project,79,819,2,Course 2,Medium,79,Dawn Arnold,Information Technology
2456,Final,81,819,2,Course 2,Medium,79,Dawn Arnold,Information Technology
2455,Midterm,87,819,2,Course 2,Medium,79,Dawn Arnold,Information Technology
2406,Project,86,802,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2405,Final,86,802,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2404,Midterm,69,802,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2403,Project,53,801,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2402,Final,85,801,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2401,Midterm,78,801,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2388,Project,48,796,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2387,Final,49,796,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2386,Midterm,49,796,2,Course 2,Medium,77,Amanda Reynolds,Information Technology
2373,Project,100,791,2,Course 2,Medium,76,Kimberly Reynolds,Information Technology
2372,Final,100,791,2,Course 2,Medium,76,Kimberly Reynolds,Information Technology
2371,Midterm,98,791,2,Course 2,Medium,76,Kimberly Reynolds,Information Technology
2364,Project,31,788,2,Course 2,Medium,76,Kimberly Reynolds,Information Technology
2363,Final,39,788,2,Course 2,Medium,76,Kimberly Reynolds,Information Technology
2362,Midterm,40,788,2,Course 2,Medium,76,Kimberly Reynolds,Information Technology
2349,Project,64,783,2,Course 2,Medium,75,Joseph Hudson,Information Technology
2348,Final,97,783,2,Course 2,Medium,75,Joseph Hudson,Information Technology
2347,Midterm,67,783,2,Course 2,Medium,75,Joseph Hudson,Information Technology
2331,Project,92,777,2,Course 2,Medium,75,Joseph Hudson,Information Technology
2330,Final,66,777,2,Course 2,Medium,75,Joseph Hudson,Information Technology
2329,Midterm,63,777,2,Course 2,Medium,75,Joseph Hudson,Information Technology
2325,Project,84,775,2,Course 2,Medium,74,Karen Taylor,Information Technology
2324,Final,78,775,2,Course 2,Medium,74,Karen Taylor,Information Technology
2323,Midterm,68,775,2,Course 2,Medium,74,Karen Taylor,Information Technology
2301,Project,72,767,2,Course 2,Medium,74,Karen Taylor,Information Technology
2300,Final,68,767,2,Course 2,Medium,74,Karen Taylor,Information Technology
2299,Midterm,86,767,2,Course 2,Medium,74,Karen Taylor,Information Technology
2289,Project,36,763,2,Course 2,Medium,73,Diana Taylor,Information Technology
2288,Final,42,763,2,Course 2,Medium,73,Diana Taylor,Information Technology
2287,Midterm,38,763,2,Course 2,Medium,73,Diana Taylor,Information Technology
2238,Project,38,746,2,Course 2,Medium,72,Amanda Nixon,Information Technology
2237,Final,35,746,2,Course 2,Medium,72,Amanda Nixon,Information Technology
2236,Midterm,37,746,2,Course 2,Medium,72,Amanda Nixon,Information Technology
2211,Project,72,737,2,Course 2,Medium,71,Lucas Franklin,Information Technology
2210,Final,72,737,2,Course 2,Medium,71,Lucas Franklin,Information Technology
2209,Midterm,95,737,2,Course 2,Medium,71,Lucas Franklin,Information Technology
2196,Project,96,732,2,Course 2,Medium,71,Lucas Franklin,Information Technology
2195,Final,88,732,2,Course 2,Medium,71,Lucas Franklin,Information Technology
2194,Midterm,81,732,2,Course 2,Medium,71,Lucas Franklin,Information Technology
2163,Project,51,721,2,Course 2,Medium,69,Patricia Hawkins,Information Technology
2162,Final,67,721,2,Course 2,Medium,69,Patricia Hawkins,Information Technology
2161,Midterm,58,721,2,Course 2,Medium,69,Patricia Hawkins,Information Technology
2106,Project,68,702,2,Course 2,Medium,68,Melissa Garrison,Information Technology
2105,Final,80,702,2,Course 2,Medium,68,Melissa Garrison,Information Technology
2104,Midterm,59,702,2,Course 2,Medium,68,Melissa Garrison,Information Technology
2049,Project,84,683,2,Course 2,Medium,66,Amanda Bailey,Information Technology
2048,Final,89,683,2,Course 2,Medium,66,Amanda Bailey,Information Technology
2047,Midterm,85,683,2,Course 2,Medium,66,Amanda Bailey,Information Technology
2028,Project,60,676,2,Course 2,Medium,66,Amanda Bailey,Information Technology
2027,Final,74,676,2,Course 2,Medium,66,Amanda Bailey,Information Technology
2026,Midterm,98,676,2,Course 2,Medium,66,Amanda Bailey,Information Technology
2022,Project,52,674,2,Course 2,Medium,65,Joshua Johnson,Information Technology
2021,Final,65,674,2,Course 2,Medium,65,Joshua Johnson,Information Technology
2020,Midterm,65,674,2,Course 2,Medium,65,Joshua Johnson,Information Technology
1989,Project,71,663,2,Course 2,Medium,64,Andrew Williams,Information Technology
1988,Final,89,663,2,Course 2,Medium,64,Andrew Williams,Information Technology
1987,Midterm,52,663,2,Course 2,Medium,64,Andrew Williams,Information Technology
1974,Project,69,658,2,Course 2,Medium,64,Andrew Williams,Information Technology
1973,Final,56,658,2,Course 2,Medium,64,Andrew Williams,Information Technology
1972,Midterm,93,658,2,Course 2,Medium,64,Andrew Williams,Information Technology
1947,Project,57,649,2,Course 2,Medium,63,Deborah Harris,Information Technology
1946,Final,93,649,2,Course 2,Medium,63,Deborah Harris,Information Technology
1945,Midterm,69,649,2,Course 2,Medium,63,Deborah Harris,Information Technology
1941,Project,65,647,2,Course 2,Medium,63,Deborah Harris,Information Technology
1940,Final,89,647,2,Course 2,Medium,63,Deborah Harris,Information Technology
1939,Midterm,86,647,2,Course 2,Medium,63,Deborah Harris,Information Technology
1836,Project,87,612,2,Course 2,Medium,60,Jacob Cross,Information Technology
1835,Final,57,612,2,Course 2,Medium,60,Jacob Cross,Information Technology
1834,Midterm,87,612,2,Course 2,Medium,60,Jacob Cross,Information Technology
1818,Project,92,606,2,Course 2,Medium,59,Ann King,Information Technology
1817,Final,66,606,2,Course 2,Medium,59,Ann King,Information Technology
1816,Midterm,100,606,2,Course 2,Medium,59,Ann King,Information Technology
1797,Project,70,599,2,Course 2,Medium,58,Brittany Jackson,Information Technology
1796,Final,65,599,2,Course 2,Medium,58,Brittany Jackson,Information Technology
1795,Midterm,97,599,2,Course 2,Medium,58,Brittany Jackson,Information Technology
1689,Project,50,563,2,Course 2,Medium,54,Amanda Jordan,Information Technology
1688,Final,57,563,2,Course 2,Medium,54,Amanda Jordan,Information Technology
1687,Midterm,83,563,2,Course 2,Medium,54,Amanda Jordan,Information Technology
1662,Project,71,554,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1661,Final,69,554,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1660,Midterm,74,554,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1656,Project,56,552,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1655,Final,62,552,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1654,Midterm,98,552,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1644,Project,63,548,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1643,Final,92,548,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1642,Midterm,88,548,2,Course 2,Medium,53,Jennifer Ramos,Information Technology
1629,Project,50,543,2,Course 2,Medium,52,Nathan Copeland,Information Technology
1628,Final,76,543,2,Course 2,Medium,52,Nathan Copeland,Information Technology
1627,Midterm,66,543,2,Course 2,Medium,52,Nathan Copeland,Information Technology
1620,Project,61,540,2,Course 2,Medium,52,Nathan Copeland,Information Technology
1619,Final,50,540,2,Course 2,Medium,52,Nathan Copeland,Information Technology
1618,Midterm,96,540,2,Course 2,Medium,52,Nathan Copeland,Information Technology
1599,Project,68,533,2,Course 2,Medium,51,Matthew Hunt,Information Technology
1598,Final,80,533,2,Course 2,Medium,51,Matthew Hunt,Information Technology
1597,Midterm,94,533,2,Course 2,Medium,51,Matthew Hunt,Information Technology
1557,Project,37,519,2,Course 2,Medium,50,Mariah Johnson,Information Technology
1556,Final,41,519,2,Course 2,Medium,50,Mariah Johnson,Information Technology
1555,Midterm,35,519,2,Course 2,Medium,50,Mariah Johnson,Information Technology
1545,Project,59,515,2,Course 2,Medium,50,Mariah Johnson,Information Technology
1544,Final,86,515,2,Course 2,Medium,50,Mariah Johnson,Information Technology
1543,Midterm,67,515,2,Course 2,Medium,50,Mariah Johnson,Information Technology
1521,Project,51,507,2,Course 2,Medium,49,Randy Johnson,Information Technology
1520,Final,60,507,2,Course 2,Medium,49,Randy Johnson,Information Technology
1519,Midterm,70,507,2,Course 2,Medium,49,Randy Johnson,Information Technology
1503,Project,63,501,2,Course 2,Medium,48,Kelly Greene,Information Technology
1502,Final,60,501,2,Course 2,Medium,48,Kelly Greene,Information Technology
1501,Midterm,56,501,2,Course 2,Medium,48,Kelly Greene,Information Technology
1497,Project,66,499,2,Course 2,Medium,48,Kelly Greene,Information Technology
1496,Final,75,499,2,Course 2,Medium,48,Kelly Greene,Information Technology
1495,Midterm,94,499,2,Course 2,Medium,48,Kelly Greene,Information Technology
1476,Project,83,492,2,Course 2,Medium,47,Jacob Hughes,Information Technology
1475,Final,98,492,2,Course 2,Medium,47,Jacob Hughes,Information Technology
1474,Midterm,53,492,2,Course 2,Medium,47,Jacob Hughes,Information Technology
1455,Project,93,485,2,Course 2,Medium,47,Jacob Hughes,Information Technology
1454,Final,87,485,2,Course 2,Medium,47,Jacob Hughes,Information Technology
1453,Midterm,69,485,2,Course 2,Medium,47,Jacob Hughes,Information Technology
1434,Project,58,478,2,Course 2,Medium,46,Gail Larsen,Information Technology
1433,Final,59,478,2,Course 2,Medium,46,Gail Larsen,Information Technology
1432,Midterm,72,478,2,Course 2,Medium,46,Gail Larsen,Information Technology
1392,Project,40,464,2,Course 2,Medium,45,Abigail Bowers,Information Technology
1391,Final,40,464,2,Course 2,Medium,45,Abigail Bowers,Information Technology
1390,Midterm,33,464,2,Course 2,Medium,45,Abigail Bowers,Information Technology
1377,Project,93,459,2,Course 2,Medium,45,Abigail Bowers,Information Technology
1376,Final,75,459,2,Course 2,Medium,45,Abigail Bowers,Information Technology
1375,Midterm,67,459,2,Course 2,Medium,45,Abigail Bowers,Information Technology
1341,Project,87,447,2,Course 2,Medium,44,Joseph Bishop,Information Technology
1340,Final,51,447,2,Course 2,Medium,44,Joseph Bishop,Information Technology
1339,Midterm,61,447,2,Course 2,Medium,44,Joseph Bishop,Information Technology
1332,Project,31,444,2,Course 2,Medium,43,Tabitha White,Information Technology
1331,Final,40,444,2,Course 2,Medium,43,Tabitha White,Information Technology
1330,Midterm,34,444,2,Course 2,Medium,43,Tabitha White,Information Technology
1323,Project,52,441,2,Course 2,Medium,43,Tabitha White,Information Technology
1322,Final,50,441,2,Course 2,Medium,43,Tabitha White,Information Technology
1321,Midterm,66,441,2,Course 2,Medium,43,Tabitha White,Information Technology
1263,Project,54,421,2,Course 2,Medium,41,Christian Green,Information Technology
1262,Final,61,421,2,Course 2,Medium,41,Christian Green,Information Technology
1261,Midterm,68,421,2,Course 2,Medium,41,Christian Green,Information Technology
1251,Project,85,417,2,Course 2,Medium,41,Christian Green,Information Technology
1250,Final,50,417,2,Course 2,Medium,41,Christian Green,Information Technology
1249,Midterm,65,417,2,Course 2,Medium,41,Christian Green,Information Technology
1233,Project,87,411,2,Course 2,Medium,40,Joyce Hall,Information Technology
1232,Final,88,411,2,Course 2,Medium,40,Joyce Hall,Information Technology
1231,Midterm,67,411,2,Course 2,Medium,40,Joyce Hall,Information Technology
1221,Project,90,407,2,Course 2,Medium,40,Joyce Hall,Information Technology
1220,Final,84,407,2,Course 2,Medium,40,Joyce Hall,Information Technology
1219,Midterm,72,407,2,Course 2,Medium,40,Joyce Hall,Information Technology
1200,Project,51,400,2,Course 2,Medium,39,Jacqueline Reynolds,Information Technology
1199,Final,84,400,2,Course 2,Medium,39,Jacqueline Reynolds,Information Technology
1198,Midterm,53,400,2,Course 2,Medium,39,Jacqueline Reynolds,Information Technology
1185,Project,92,395,2,Course 2,Medium,38,Michael Rose,Information Technology
1184,Final,72,395,2,Course 2,Medium,38,Michael Rose,Information Technology
1183,Midterm,80,395,2,Course 2,Medium,38,Michael Rose,Information Technology
1140,Project,93,380,2,Course 2,Medium,37,Lisa Baker,Information Technology
1139,Final,79,380,2,Course 2,Medium,37,Lisa Baker,Information Technology
1138,Midterm,60,380,2,Course 2,Medium,37,Lisa Baker,Information Technology
1122,Project,87,374,2,Course 2,Medium,36,Jamie Orozco,Information Technology
1121,Final,77,374,2,Course 2,Medium,36,Jamie Orozco,Information Technology
1120,Midterm,99,374,2,Course 2,Medium,36,Jamie Orozco,Information Technology
1104,Project,92,368,2,Course 2,Medium,36,Jamie Orozco,Information Technology
1103,Final,97,368,2,Course 2,Medium,36,Jamie Orozco,Information Technology
1102,Midterm,67,368,2,Course 2,Medium,36,Jamie Orozco,Information Technology
1086,Project,88,362,2,Course 2,Medium,35,Elizabeth Choi,Information Technology
1085,Final,90,362,2,Course 2,Medium,35,Elizabeth Choi,Information Technology
1084,Midterm,100,362,2,Course 2,Medium,35,Elizabeth Choi,Information Technology
1005,Project,65,335,2,Course 2,Medium,33,Barbara Smith,Information Technology
1004,Final,76,335,2,Course 2,Medium,33,Barbara Smith,Information Technology
1003,Midterm,69,335,2,Course 2,Medium,33,Barbara Smith,Information Technology
948,Project,99,316,2,Course 2,Medium,31,Jeff Young,Information Technology
947,Final,75,316,2,Course 2,Medium,31,Jeff Young,Information Technology
946,Midterm,90,316,2,Course 2,Medium,31,Jeff Young,Information Technology
942,Project,77,314,2,Course 2,Medium,31,Jeff Young,Information Technology
941,Final,100,314,2,Course 2,Medium,31,Jeff Young,Information Technology
940,Midterm,72,314,2,Course 2,Medium,31,Jeff Young,Information Technology
897,Project,38,299,2,Course 2,Medium,30,Felicia Small,Information Technology
896,Final,30,299,2,Course 2,Medium,30,Felicia Small,Information Technology
895,Midterm,33,299,2,Course 2,Medium,30,Felicia Small,Information Technology
864,Project,37,288,2,Course 2,Medium,29,Jenny Patterson,Information Technology
863,Final,47,288,2,Course 2,Medium,29,Jenny Patterson,Information Technology
862,Midterm,31,288,2,Course 2,Medium,29,Jenny Patterson,Information Technology
861,Project,63,287,2,Course 2,Medium,28,Sarah Howard,Information Technology
860,Final,59,287,2,Course 2,Medium,28,Sarah Howard,Information Technology
859,Midterm,68,287,2,Course 2,Medium,28,Sarah Howard,Information Technology
831,Project,47,277,2,Course 2,Medium,28,Sarah Howard,Information Technology
830,Final,43,277,2,Course 2,Medium,28,Sarah Howard,Information Technology
829,Midterm,40,277,2,Course 2,Medium,28,Sarah Howard,Information Technology
801,Project,99,267,2,Course 2,Medium,27,Jesse Hughes,Information Technology
800,Final,73,267,2,Course 2,Medium,27,Jesse Hughes,Information Technology
799,Midterm,87,267,2,Course 2,Medium,27,Jesse Hughes,Information Technology
786,Project,58,262,2,Course 2,Medium,26,John Campbell,Information Technology
785,Final,56,262,2,Course 2,Medium,26,John Campbell,Information Technology
784,Midterm,94,262,2,Course 2,Medium,26,John Campbell,Information Technology
774,Project,33,258,2,Course 2,Medium,26,John Campbell,Information Technology
773,Final,35,258,2,Course 2,Medium,26,John Campbell,Information Technology
772,Midterm,35,258,2,Course 2,Medium,26,John Campbell,Information Technology
705,Project,87,235,2,Course 2,Medium,24,Toni Rodriguez,Information Technology
704,Final,100,235,2,Course 2,Medium,24,Toni Rodriguez,Information Technology
703,Midterm,67,235,2,Course 2,Medium,24,Toni Rodriguez,Information Technology
699,Project,95,233,2,Course 2,Medium,23,Keith Hall,Information Technology
698,Final,82,233,2,Course 2,Medium,23,Keith Hall,Information Technology
697,Midterm,71,233,2,Course 2,Medium,23,Keith Hall,Information Technology
621,Project,80,207,2,Course 2,Medium,21,Jasmin Moore,Information Technology
620,Final,59,207,2,Course 2,Medium,21,Jasmin Moore,Information Technology
619,Midterm,95,207,2,Course 2,Medium,21,Jasmin Moore,Information Technology
606,Project,64,202,2,Course 2,Medium,20,Caleb Pope,Information Technology
605,Final,55,202,2,Course 2,Medium,20,Caleb Pope,Information Technology
604,Midterm,64,202,2,Course 2,Medium,20,Caleb Pope,Information Technology
594,Project,77,198,2,Course 2,Medium,20,Caleb Pope,Information Technology
593,Final,74,198,2,Course 2,Medium,20,Caleb Pope,Information Technology
592,Midterm,65,198,2,Course 2,Medium,20,Caleb Pope,Information Technology
573,Project,68,191,2,Course 2,Medium,19,Jennifer Sawyer,Information Technology
572,Final,90,191,2,Course 2,Medium,19,Jennifer Sawyer,Information Technology
